Title,Progress,Type,MAL_Score,AniList_Score,Genres,Notes,MAL_URL,AniList_URL,Current_MAL_Score,Current_AniList_Score,Average_Score
Chillin' in My 30s after Getting Fired from the Demon King's Army,0/12,TV,7.4,7.3,"Fantasy, Slice of Life",,https://myanimelist.net/anime/52446,https://anilist.co/anime/152523,7,"{'arithmeticGeometricMean': 7.1116270589596775, 'arithmeticMean': 7.115770562770564, 'median': 7.1}",7.00
Seitokai Yakuindomo Season 2,0/13,TV,7.39,7.7,"Comedy, School, Shounen, Slice of Life",,https://myanimelist.net/anime/20847,https://anilist.co/anime/20448,"{'arithmeticGeometricMean': 7.6748265429588365, 'arithmeticMean': 7.6757039785611205, 'median': 7.67}","{'arithmeticGeometricMean': 7.6748265429588365, 'arithmeticMean': 7.6757039785611205, 'median': 7.67}",
Infinite Dendrogram,0/13,TV,7.39,6.5,"Action, Fantasy, Game, Sci-Fi",,https://myanimelist.net/anime/38909,https://anilist.co/anime/107420,6.2,"{'arithmeticGeometricMean': 6.345471745622158, 'arithmeticMean': 6.354687487116058, 'median': 6.4}",6.20
Ron Kamonohashi's Forbidden Deductions,0/13,TV,7.38,7.5,"Mystery, Shounen",,https://myanimelist.net/anime/57635,https://anilist.co/anime/172355,7.62,"{'arithmeticGeometricMean': 7.519809646466037, 'arithmeticMean': 7.52529993815708, 'median': 7.62}",7.62
Kingdom,0/38,TV,7.38,8,"Action, Historical, Military, Seinen, War",,https://myanimelist.net/anime/35645,https://anilist.co/anime/107252,"{'arithmeticGeometricMean': 8.121809901689891, 'arithmeticMean': 8.123902288188, 'median': 8.181818181818182}","{'arithmeticGeometricMean': 8.121809901689891, 'arithmeticMean': 8.123902288188, 'median': 8.181818181818182}",
Hitori no Shita - The Outcast,0/12,TV,7.38,6.6,"Action, Supernatural",,https://myanimelist.net/anime/33421,https://anilist.co/anime/21840,6.82,"{'arithmeticGeometricMean': 6.647592229253949, 'arithmeticMean': 6.653129663986807, 'median': 6.7272727272727275}",6.82
K: MISSING KINGS,0/1,Movie,7.37,7.7,"Action, Magic, Supernatural",,https://myanimelist.net/anime/16904,https://anilist.co/anime/16904,7.62,"{'arithmeticGeometricMean': 7.572459134837057, 'arithmeticMean': 7.575910121624407, 'median': 7.636363636363636}",7.62
Honey Lemon Soda,0/12,TV,7.37,7.5,"Romance, School, Shoujo",,https://myanimelist.net/anime/59571/Honey_Lemon_Soda,https://anilist.co/anime/175443/Honey-Lemon-Soda,,,
Can a Boy-Girl Friendship Survive?,0/12,TV,7.37,7.4,"Comedy, Romance",,https://myanimelist.net/anime/52709,https://anilist.co/anime/153554,"{'arithmeticGeometricMean': 6.742476169140098, 'arithmeticMean': 6.7542439703153985, 'median': 6.809090909090909}","{'arithmeticGeometricMean': 6.742476169140098, 'arithmeticMean': 6.7542439703153985, 'median': 6.809090909090909}",
Magical Warfare,0/12,TV,7.36,6.1,"Action, Fantasy, Magic",,https://myanimelist.net/anime/19769,https://anilist.co/anime/19769,5.95,"{'arithmeticGeometricMean': 5.91279180541158, 'arithmeticMean': 5.92110533910534, 'median': 6.0}",5.95
Love Lab,0/13,TV,7.36,7.5,"Comedy, Romance, School, Slice of Life",,https://myanimelist.net/anime/16353,https://anilist.co/anime/16353,7.3,7.3,7.30
You are Ms. Servant,0/12,TV,7.35,7.4,"Comedy, Romance",,https://myanimelist.net/anime/57611,https://anilist.co/anime/172190,7.06,"{'arithmeticGeometricMean': 7.087577817933648, 'arithmeticMean': 7.094134972170687, 'median': 7.140909090909091}",7.06
The Foolish Angel Dances with the Devil,0/12,TV,7.35,7.2,"Comedy, Fantasy, Romance, Supernatural",,https://myanimelist.net/anime/55129,https://anilist.co/anime/164244,"{'arithmeticGeometricMean': 6.912928633618697, 'arithmeticMean': 6.920771335807051, 'median': 6.955}","{'arithmeticGeometricMean': 6.912928633618697, 'arithmeticMean': 6.920771335807051, 'median': 6.955}",
Heaven's Lost Property: Forte,0/12,TV,7.34,7.7,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",,https://myanimelist.net/anime/8407,https://anilist.co/anime/8407,"{'arithmeticGeometricMean': 7.4923076493870955, 'arithmeticMean': 7.493831168831169, 'median': 7.428571428571428}","{'arithmeticGeometricMean': 7.4923076493870955, 'arithmeticMean': 7.493831168831169, 'median': 7.428571428571428}",
SSSS.DYNAZENON,0/12,TV,7.33,7.6,"Action, Mecha, Sci-Fi",,https://myanimelist.net/anime/40870,https://anilist.co/anime/113950,"{'arithmeticGeometricMean': 7.264232481856459, 'arithmeticMean': 7.268515769944342, 'median': 7.3}","{'arithmeticGeometricMean': 7.264232481856459, 'arithmeticMean': 7.268515769944342, 'median': 7.3}",
Kakuriyo -Bed & Breakfast for Spirits-,0/26,TV,7.33,7.6,"Demons, Fantasy, Slice of Life, Supernatural",,https://myanimelist.net/anime/36754,https://anilist.co/anime/100500,"{'arithmeticGeometricMean': 7.547052046822449, 'arithmeticMean': 7.552001030715315, 'median': 7.6}","{'arithmeticGeometricMean': 7.547052046822449, 'arithmeticMean': 7.552001030715315, 'median': 7.6}",
I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,0/12,TV,7.33,6.7,"Action, Adventure, Comedy, Fantasy",,https://myanimelist.net/anime/51128,https://anilist.co/anime/145815,"{'arithmeticGeometricMean': 6.085214366715371, 'arithmeticMean': 6.097501546072974, 'median': 6.15}","{'arithmeticGeometricMean': 6.085214366715371, 'arithmeticMean': 6.097501546072974, 'median': 6.15}",
Tawawa on Monday,0/12,ONA,7.32,7.1,"Comedy, Romance, Slice of Life",,https://myanimelist.net/anime/34213,https://anilist.co/anime/97716,"{'arithmeticGeometricMean': 6.427732147097406, 'arithmeticMean': 6.431382189239332, 'median': 6.4}","{'arithmeticGeometricMean': 6.427732147097406, 'arithmeticMean': 6.431382189239332, 'median': 6.4}",
Kabaneri of the Iron Fortress: The Battle of Unato,0/1,Movie,7.32,7.8,"Action, Drama, Fantasy, Horror, Supernatural",,https://myanimelist.net/anime/34544,https://anilist.co/anime/97918,"{'arithmeticGeometricMean': 7.668246293311808, 'arithmeticMean': 7.670314162028449, 'median': 7.7272727272727275}","{'arithmeticGeometricMean': 7.668246293311808, 'arithmeticMean': 7.670314162028449, 'median': 7.7272727272727275}",
I Have a Crush at Work,0/12,TV,7.32,7.4,"Romance, Slice of Life, Adult Cast",,https://myanimelist.net/anime/59361,https://anilist.co/anime/179696,"{'arithmeticGeometricMean': 7.47542440576848, 'arithmeticMean': 7.477821428571429, 'median': 7.505}","{'arithmeticGeometricMean': 7.47542440576848, 'arithmeticMean': 7.477821428571429, 'median': 7.505}",
Granblue Fantasy: The Animation,0/13,TV,7.32,6.7,"Adventure, Fantasy",,https://myanimelist.net/anime/31629,https://anilist.co/anime/21361,"{'arithmeticGeometricMean': 6.713121280682384, 'arithmeticMean': 6.71734817563389, 'median': 6.7272727272727275}","{'arithmeticGeometricMean': 6.713121280682384, 'arithmeticMean': 6.71734817563389, 'median': 6.7272727272727275}",
The Ones Within,0/12,TV,7.31,7,"Game, Mystery, Psychological",,https://myanimelist.net/anime/40460,https://anilist.co/anime/112177,"{'arithmeticGeometricMean': 6.888180419016652, 'arithmeticMean': 6.898971243042672, 'median': 6.985157699443413}","{'arithmeticGeometricMean': 6.888180419016652, 'arithmeticMean': 6.898971243042672, 'median': 6.985157699443413}",
My Tiny Senpai,0/12,TV,7.31,7.5,"Comedy, Romance, Slice of Life",,https://myanimelist.net/anime/53379,https://anilist.co/anime/155730,"{'arithmeticGeometricMean': 6.881303788623278, 'arithmeticMean': 6.888610801896515, 'median': 7.0}","{'arithmeticGeometricMean': 6.881303788623278, 'arithmeticMean': 6.888610801896515, 'median': 7.0}",
Medaka Kuroiwa is Impervious to My Charms,0/12,TV,7.31,7.4,"Comedy, Romance, School",,https://myanimelist.net/anime/61304,https://anilist.co/anime/188892,"{'arithmeticGeometricMean': 6.614010510482653, 'arithmeticMean': 6.625004741290455, 'median': 6.6}","{'arithmeticGeometricMean': 6.614010510482653, 'arithmeticMean': 6.625004741290455, 'median': 6.6}",
Kubikiri Cycle: The Blue Savant and the Nonsense User,0/8,OVA,7.3,8,"Mystery, Supernatural",,https://myanimelist.net/anime/33263,https://anilist.co/anime/21803,"{'arithmeticGeometricMean': 7.619933874993486, 'arithmeticMean': 7.6223320964749535, 'median': 7.74}","{'arithmeticGeometricMean': 7.619933874993486, 'arithmeticMean': 7.6223320964749535, 'median': 7.74}",
Made in Abyss: Wandering Twilight,0/1,Movie,7.29,8.2,"Adventure, Drama, Fantasy, Mystery, Sci-Fi, Seinen",,https://myanimelist.net/anime/37515,https://anilist.co/anime/101344,"{'arithmeticGeometricMean': 8.313946879482932, 'arithmeticMean': 8.314727272727273, 'median': 8.38}","{'arithmeticGeometricMean': 8.313946879482932, 'arithmeticMean': 8.314727272727273, 'median': 8.38}",
Campfire Cooking in Another World with my Absurd Skill Season 2,0/12,TV,7.29,7.6,"Adventure, Fantasy, Gourmet",,https://myanimelist.net/anime/57025,https://anilist.co/anime/170577,"{'arithmeticGeometricMean': 7.7357918229036535, 'arithmeticMean': 7.7416442486085355, 'median': 7.854545454545454}","{'arithmeticGeometricMean': 7.7357918229036535, 'arithmeticMean': 7.7416442486085355, 'median': 7.854545454545454}",
Spice and Wolf II: Wolf and the Amber Melancholy,0/1,OVA,7.28,8.1,"Adventure, Fantasy, Romance, Supernatural",,https://myanimelist.net/anime/6007,https://anilist.co/anime/6007,"{'arithmeticGeometricMean': 7.9052885675481335, 'arithmeticMean': 7.905698979591837, 'median': 7.85}","{'arithmeticGeometricMean': 7.9052885675481335, 'arithmeticMean': 7.905698979591837, 'median': 7.85}",
Princess Lover!,0/12,TV,7.28,6.9,"Comedy, Ecchi, Harem, Romance, School, Supernatural",,https://myanimelist.net/anime/8918,FAILED_LOOKUP,6.71,"{'arithmeticGeometricMean': 6.69697928883093, 'arithmeticMean': 6.702073180787466, 'median': 6.66}",6.71
Helck,0/24,TV,7.28,7.5,"Action, Adventure, Comedy, Demons, Fantasy",,https://myanimelist.net/anime/51020,https://anilist.co/anime/145140,7.29,7.3,7.29
TenPuru,0/12,TV,7.27,6.7,"Comedy, Ecchi, Harem, Romance, Slice of Life",,https://myanimelist.net/anime/54275,https://anilist.co/anime/160447,6.69,"{'arithmeticGeometricMean': 6.817674946057844, 'arithmeticMean': 6.823071325499898, 'median': 6.818181818181818}",6.69
RWBY: Ice Queendom,0/12,TV,7.27,6.4,"Action, Fantasy, Mahou Shoujo, Sci-Fi",,https://myanimelist.net/anime/51381,https://anilist.co/anime/146668,"{'arithmeticGeometricMean': 6.6107162706525875, 'arithmeticMean': 6.622566274994846, 'median': 6.568}","{'arithmeticGeometricMean': 6.6107162706525875, 'arithmeticMean': 6.622566274994846, 'median': 6.568}",
I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,0/12,TV,7.27,7.7,"Comedy, Ecchi, Fantasy, Romance, Shoujo, Yuri",,https://myanimelist.net/anime/52934,https://anilist.co/anime/154214,"{'arithmeticGeometricMean': 7.14899967321873, 'arithmeticMean': 7.155607606679035, 'median': 7.211363636363637}","{'arithmeticGeometricMean': 7.14899967321873, 'arithmeticMean': 7.155607606679035, 'median': 7.211363636363637}",
"Girlfriend, Girlfriend",0/12,TV,7.26,6.89,"7, Comedy, Harem, Romance, School, Shounen",,https://myanimelist.net/anime/53040,https://anilist.co/anime/154692,"{'arithmeticGeometricMean': 7.196395974829746, 'arithmeticMean': 7.201118119975263, 'median': 7.35}","{'arithmeticGeometricMean': 7.196395974829746, 'arithmeticMean': 7.201118119975263, 'median': 7.35}",
ORIENT,0/12,TV,7.25,6.7,"Action, Fantasy, Shounen, Supernatural, Samurai",,https://myanimelist.net/anime/51368,https://anilist.co/anime/146637,"{'arithmeticGeometricMean': 7.002934700366178, 'arithmeticMean': 7.012625025767884, 'median': 7.181818181818182}","{'arithmeticGeometricMean': 7.002934700366178, 'arithmeticMean': 7.012625025767884, 'median': 7.181818181818182}",
You and I Are Polar Opposites,0/12,TV,7.24,7.2,"Romance, School",,https://myanimelist.net/anime/60371,https://anilist.co/anime/184951,"{'arithmeticGeometricMean': 7.91717761300382, 'arithmeticMean': 7.923862244897959, 'median': 8.108}","{'arithmeticGeometricMean': 7.91717761300382, 'arithmeticMean': 7.923862244897959, 'median': 8.108}",
Yona of the Dawn OVA,0/3,OVA,7.24,8.2,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",,https://myanimelist.net/anime/30370,https://anilist.co/anime/21138,8.1,"{'arithmeticGeometricMean': 8.01650986014543, 'arithmeticMean': 8.01878787878788, 'median': 8.1}",8.10
Made in Abyss: Journey's Dawn,0/1,Movie,7.24,8.2,"Adventure, Drama, Fantasy, Mystery, Sci-Fi, Seinen",,https://myanimelist.net/anime/37514,https://anilist.co/anime/101343,"{'arithmeticGeometricMean': 8.181368015998475, 'arithmeticMean': 8.181818181818182, 'median': 8.236363636363636}","{'arithmeticGeometricMean': 8.181368015998475, 'arithmeticMean': 8.181818181818182, 'median': 8.236363636363636}",
The Moment You Fall in Love,0/1,Movie,7.23,7.3,"Romance, School",,https://myanimelist.net/anime/33036,https://anilist.co/anime/21757,"{'arithmeticGeometricMean': 7.063615093533225, 'arithmeticMean': 7.065974438260152, 'median': 7.061224489795917}","{'arithmeticGeometricMean': 7.063615093533225, 'arithmeticMean': 7.065974438260152, 'median': 7.061224489795917}",
TONIKAWA: Over The Moon For You ~Uniform~,0/1,Special,7.23,7.9,"Comedy, Romance, Slice of Life",,https://myanimelist.net/anime/51533,https://anilist.co/anime/141212,7.72,"{'arithmeticGeometricMean': 7.762901414247748, 'arithmeticMean': 7.766201195629766, 'median': 7.8954545454545455}",7.72
Recovery of an MMO Junkie OVA,0/1,OVA,7.23,7.3,"Comedy, Game, Romance, Slice of Life",,https://myanimelist.net/anime/36043,https://anilist.co/anime/100684,"{'arithmeticGeometricMean': 7.495626583696246, 'arithmeticMean': 7.4961861471861475, 'median': 7.494285714285714}","{'arithmeticGeometricMean': 7.495626583696246, 'arithmeticMean': 7.4961861471861475, 'median': 7.494285714285714}",
Dawang Raoming,0/12,ONA,7.23,7,"Action, Fantasy",,https://myanimelist.net/anime/44406,https://anilist.co/anime/120220,"{'arithmeticGeometricMean': 7.576606784285274, 'arithmeticMean': 7.579962430426717, 'median': 7.578849721706865}","{'arithmeticGeometricMean': 7.576606784285274, 'arithmeticMean': 7.579962430426717, 'median': 7.578849721706865}",
The Prince of Tennis,0/178,TV,7.22,7.9,"Action, Comedy, School, Shounen, Sports",,https://myanimelist.net/anime/22,https://anilist.co/anime/22,"{'arithmeticGeometricMean': 7.704384302141653, 'arithmeticMean': 7.706590599876313, 'median': 7.77}","{'arithmeticGeometricMean': 7.704384302141653, 'arithmeticMean': 7.706590599876313, 'median': 7.77}",
Blue Orchestra Season 2,0/21,TV,7.22,TBD,"Music, School, Slice of Life",[2024+] Upcoming,https://myanimelist.net/anime/56877,https://anilist.co/anime/170018,7.24,Unrated,7.24
the Garden of sinners -recalled out summer-,0/1,Movie,7.21,7.5,"Mystery, Supernatural, Drama, Romance, Thriller",,https://myanimelist.net/anime/14807,https://anilist.co/anime/14807,7.98,"{'arithmeticGeometricMean': 7.951932742777722, 'arithmeticMean': 7.952227375798805, 'median': 7.979591836734692}",7.98
Tokidoki Bosotto Russiago de Dereru Tonari no Alya-san Season 2,0,TV,7.2,TBD,"Comedy, Romance, School","""""Tokidoki Bosotto Russiago de Dereru Tonari no Alya-san Season 2""""",https://myanimelist.net/anime/59873,https://anilist.co/anime/181641,"{'arithmeticGeometricMean': 8.435354029258866, 'arithmeticMean': 8.447959183673468, 'median': 8.447959183673468}","{'arithmeticGeometricMean': 8.435354029258866, 'arithmeticMean': 8.447959183673468, 'median': 8.447959183673468}",
The Sacred Blacksmith,0/12,TV,7.2,6.8,"Action, Adventure, Fantasy",,https://myanimelist.net/anime/5940,https://anilist.co/anime/5940,"{'arithmeticGeometricMean': 6.7595308107796175, 'arithmeticMean': 6.761527726242012, 'median': 6.7}","{'arithmeticGeometricMean': 6.7595308107796175, 'arithmeticMean': 6.761527726242012, 'median': 6.7}",
Sweet Reincarnation,0/12,ONA,7.2,6.3,"Fantasy, Gourmet, Isekai",,https://myanimelist.net/anime/52611,https://anilist.co/anime/153339,6.7,"{'arithmeticGeometricMean': 6.828374265739689, 'arithmeticMean': 6.836473510616368, 'median': 6.909090909090909}",6.70
Sound! Euphonium 3,0/13,TV,7.2,TBD,"Drama, Music, School, Hibike! Euphonium 3",[2024+] 2024,https://myanimelist.net/anime/39894,https://anilist.co/anime/109731,8.72,"{'arithmeticGeometricMean': 8.44265003497104, 'arithmeticMean': 8.445084106369821, 'median': 8.378}",8.72
PSYCHO-PASS: Sinners of the System 1 - Crime and Punishment,0/1,Movie,7.2,7.7,"Action, Mystery, Police, Psychological, Sci-Fi",,https://myanimelist.net/anime/37440/Psycho-Pass__Sinners_of_the_System_Case1_-_Tsumi_to_Batsu,FAILED_LOOKUP,,,
Kaguya-sama: Love Is War -Stairway to Adulthood-,0/2,Special,7.2,8.5,"Comedy, Psychological, Romance",,https://myanimelist.net/anime/61903,https://anilist.co/anime/194884,"{'arithmeticGeometricMean': 8.367955783321793, 'arithmeticMean': 8.370280148423005, 'median': 8.494545454545454}","{'arithmeticGeometricMean': 8.367955783321793, 'arithmeticMean': 8.370280148423005, 'median': 8.494545454545454}",
Love Live! Nijigasaki High School Idol Club,0/13,TV,7.19,7.3,"Music, School, Slice of Life, Idols",,https://myanimelist.net/anime/48916,https://anilist.co/anime/133891,7.65,"{'arithmeticGeometricMean': 7.590304320071626, 'arithmeticMean': 7.592431251288395, 'median': 7.612244897959183}",7.65
La Storia Della Arcana Famiglia,0/12,TV,7.19,6.3,"Action, Harem, Romance, Shoujo",,https://myanimelist.net/anime/15411,https://anilist.co/anime/15411,"{'arithmeticGeometricMean': 6.913390798059441, 'arithmeticMean': 6.9173129251700685, 'median': 6.77}","{'arithmeticGeometricMean': 6.913390798059441, 'arithmeticMean': 6.9173129251700685, 'median': 6.77}",
LAZARUS,0/13,TV,7.19,TBD,"Action, Sci-Fi",[2024+] Upcoming 2025,https://myanimelist.net/anime/56038,https://anilist.co/anime/167336,7.18,Unrated,7.18
Code Geass: Rozé of the Recapture,0/12,ONA,7.19,7.2,"Action, Drama, Mecha, Military, Sci-Fi",,https://myanimelist.net/anime/56835,https://anilist.co/anime/126830,"{'arithmeticGeometricMean': 6.771224879935708, 'arithmeticMean': 6.7788633271490415, 'median': 6.818181818181818}","{'arithmeticGeometricMean': 6.771224879935708, 'arithmeticMean': 6.7788633271490415, 'median': 6.818181818181818}",
A Good Librarian Like a Good Shepherd,0/12,TV,7.19,6.6,"Comedy, Harem, Romance, School",,https://myanimelist.net/anime/17827,https://anilist.co/anime/17827,"{'arithmeticGeometricMean': 6.834878292996919, 'arithmeticMean': 6.837329828901257, 'median': 6.818181818181818}","{'arithmeticGeometricMean': 6.834878292996919, 'arithmeticMean': 6.837329828901257, 'median': 6.818181818181818}",
Tearmoon Empire,0/12,TV,7.18,7.4,"Comedy, Drama, Fantasy, Romance",,https://myanimelist.net/anime/52962,https://anilist.co/anime/154384,"{'arithmeticGeometricMean': 7.240239931189913, 'arithmeticMean': 7.243699855699855, 'median': 7.3260000000000005}","{'arithmeticGeometricMean': 7.240239931189913, 'arithmeticMean': 7.243699855699855, 'median': 7.3260000000000005}",
PSYCHO-PASS: Sinners of the System 2 - First Guardian,0/1,Movie,7.18,7.8,"Action, Mystery, Police, Psychological",,https://myanimelist.net/anime/37441,https://anilist.co/anime/104382,"{'arithmeticGeometricMean': 7.645721196435528, 'arithmeticMean': 7.646218181818182, 'median': 7.7}","{'arithmeticGeometricMean': 7.645721196435528, 'arithmeticMean': 7.646218181818182, 'median': 7.7}",
PSYCHO-PASS 3: First Inspector,0/3,ONA,7.16,7.6,"Action, Mystery, Police, Psychological, Sci-Fi, Thriller",,https://myanimelist.net/anime/40858,https://anilist.co/anime/113917,"{'arithmeticGeometricMean': 7.828565284072143, 'arithmeticMean': 7.829653525046381, 'median': 7.884545454545455}","{'arithmeticGeometricMean': 7.828565284072143, 'arithmeticMean': 7.829653525046381, 'median': 7.884545454545455}",
Migi&Dali,0/13,TV,7.16,7.9,"Comedy, Mystery, Slice of Life, Suspense",,https://myanimelist.net/anime/50586,https://anilist.co/anime/142666,"{'arithmeticGeometricMean': 7.477815448920309, 'arithmeticMean': 7.482396825396825, 'median': 7.6}","{'arithmeticGeometricMean': 7.477815448920309, 'arithmeticMean': 7.482396825396825, 'median': 7.6}",
given: on the other hand,0/1,OVA,7.14,7.9,"Boys Love, Drama, Romance",,https://myanimelist.net/anime/49053,https://anilist.co/anime/134710,8.13,"{'arithmeticGeometricMean': 7.925478094333522, 'arithmeticMean': 7.931358688930118, 'median': 7.979591836734692}",8.13
RADIANT Season 2,0/21,TV,7.12,7.2,"Action, Adventure, Comedy, Fantasy, Shounen",,https://myanimelist.net/anime/39355,https://anilist.co/anime/108040,7.56,"{'arithmeticGeometricMean': 7.590580365859341, 'arithmeticMean': 7.594799010513295, 'median': 7.7}",7.56
Haven't You Heard? I'm Sakamoto: Haven't You Heard? I was Sakamoto,0/1,OVA,7.11,7.6,"Comedy, School, Seinen, Slice of Life",,https://myanimelist.net/anime/33524,https://anilist.co/anime/21862,6.82,7.6,7.21
Darker than Black: Beneath Cherry Blossoms in Full Bloom,0/1,Special,7.11,7.6,"Action, Comedy, Mystery, Sci-Fi, Supernatural",,https://myanimelist.net/anime/4182,https://anilist.co/anime/4182,7.52,"{'arithmeticGeometricMean': 7.514587288579193, 'arithmeticMean': 7.516325293753865, 'median': 7.57}",7.52
ATRI -My Dear Moments-,0/13,TV,7.11,7.8,"Drama, Romance, Sci-Fi, Visual Novel",,https://myanimelist.net/anime/53128,https://anilist.co/anime/154963,7.2,"{'arithmeticGeometricMean': 7.198931686514549, 'arithmeticMean': 7.204608946608947, 'median': 7.272727272727273}",7.20
Isekai Quartet The Movie: Another World,0/1,Movie,7.1,7.3,"Comedy, Fantasy, Isekai, Parody",,https://myanimelist.net/anime/41567,https://anilist.co/anime/117074,7.46,"{'arithmeticGeometricMean': 7.527303959562601, 'arithmeticMean': 7.529730519480519, 'median': 7.568181818181818}",7.46
Flower and Asura,0/12,TV,7.10,TBD,"Sports, Hana wa Saku, Shura no Gotoku",[2024+] Upcoming,https://myanimelist.net/anime/59055,https://anilist.co/anime/178022,Unrated,Unrated,
Code Geass: Lelouch of the Rebellion III - Glorification,0/1,Movie,7.1,8.1,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",,https://myanimelist.net/anime/34440,https://anilist.co/anime/101813,7.96,"{'arithmeticGeometricMean': 7.868086158148071, 'arithmeticMean': 7.871088435374149, 'median': 8.0}",7.96
Blue Archive The Animation,0/12,TV,7.1,7.1,"Action, Fantasy, School",,https://myanimelist.net/anime/54309,https://anilist.co/anime/160589,7.01,"{'arithmeticGeometricMean': 6.696551759932395, 'arithmeticMean': 6.709331684188827, 'median': 6.8}",7.01
Beheneko: The Elf-Girl's Cat is Secretly an S-Ranked Monster!,0/12,TV,7.1,6.8,"Comedy, Fantasy, Slice of Life",,https://myanimelist.net/anime/58473,https://anilist.co/anime/176158,5.78,"{'arithmeticGeometricMean': 6.076451547002892, 'arithmeticMean': 6.090684601113172, 'median': 5.954545454545454}",5.78
Shigurui: Death Frenzy,0/12,TV,7.09,7,"Action, Drama, Historical, Martial Arts, Seinen",,https://myanimelist.net/anime/2216,https://anilist.co/anime/2216,7.35,"{'arithmeticGeometricMean': 7.17273938943599, 'arithmeticMean': 7.177533704390847, 'median': 7.228}",7.35
Heaven's Lost Property the Movie: The Angeloid of Clockwork,0/1,Movie,7.09,7.6,"Comedy, Ecchi, Romance, Sci-Fi, Shounen, Supernatural",,https://myanimelist.net/anime/9790,https://anilist.co/anime/9790,7.53,"{'arithmeticGeometricMean': 7.39980175863175, 'arithmeticMean': 7.402483611626469, 'median': 7.363636363636363}",7.53
TONIKAWA: Over The Moon For You ~High School Days~,0/4,ONA,7.06,8,"Comedy, Romance, Slice of Life",,https://myanimelist.net/anime/55651,https://anilist.co/anime/166104,7.76,"{'arithmeticGeometricMean': 7.8265045667092785, 'arithmeticMean': 7.8290853432282, 'median': 7.924545454545455}",7.76
Kingdom Season 2,0/39,TV,7.06,8.3,"Action, Historical, Military, Seinen, War",,https://myanimelist.net/anime/17389,https://anilist.co/anime/17389,8.29,"{'arithmeticGeometricMean': 8.121809901689891, 'arithmeticMean': 8.123902288188, 'median': 8.181818181818182}",8.29
Sentenced to Be a Hero,0/12,TV,7.01,TBD,"Action, Fantasy",[2024+] Aired 2025,https://myanimelist.net/anime/56009,https://anilist.co/anime/167152,8.24,"{'arithmeticGeometricMean': 8.059823510433075, 'arithmeticMean': 8.063580705009276, 'median': 8.19}",8.24
The Red Ranger Becomes an Adventurer in Another World,0/12,TV,7,7,"Action, Adventure, Comedy, Fantasy, Isekai, Mecha",,https://myanimelist.net/anime/59514,https://anilist.co/anime/180052,6.77,"{'arithmeticGeometricMean': 6.581817727123931, 'arithmeticMean': 6.594988868274582, 'median': 6.640000000000001}",6.77
A Ninja and an Assassin Under One Roof,0/12,TV,7,6.7,"Comedy, Slice of Life",,https://myanimelist.net/anime/58725,https://anilist.co/anime/177120,7.59,"{'arithmeticGeometricMean': 7.427433203724606, 'arithmeticMean': 7.431453308596166, 'median': 7.5}",7.59
Aishen Qiaokeli-ING...,0/15,ONA,6.99,6.3,"Comedy, Harem, Romance, School",,https://myanimelist.net/anime/32323,https://anilist.co/anime/21818,6.78,"{'arithmeticGeometricMean': 6.856666503458114, 'arithmeticMean': 6.860598330241188, 'median': 6.753636363636364}",6.78
The Silver Guardian,0/12,TV,6.98,6.1,"Action, Adventure, Comedy, Fantasy, Game, Romance",,https://myanimelist.net/anime/35757,https://anilist.co/anime/99148,"{'arithmeticGeometricMean': 6.552988639707542, 'arithmeticMean': 6.559269222840651, 'median': 6.6}","{'arithmeticGeometricMean': 6.552988639707542, 'arithmeticMean': 6.559269222840651, 'median': 6.6}",
Code Geass: Akito the Exiled - The Brightness Falls,0/1,Movie,6.97,7.5,"Action, Mecha, Military, Sci-Fi",,https://myanimelist.net/anime/15199,https://anilist.co/anime/15199,7.26,"{'arithmeticGeometricMean': 7.35473196555106, 'arithmeticMean': 7.3554545454545455, 'median': 7.34}",7.26
Lycoris Recoil -Friends are thieves of time.-,0/6,ONA,6.96,7.4,"Action, Slice of Life",,https://myanimelist.net/anime/59369,https://anilist.co/anime/179706,7.71,"{'arithmeticGeometricMean': 7.782176080948157, 'arithmeticMean': 7.785780457637601, 'median': 7.924795918367346}",7.71
Code Geass: Lelouch of the Rebellion II - Transgression,0/1,Movie,6.96,7.9,"Action, Drama, Mecha, Military",,https://myanimelist.net/anime/34439,https://anilist.co/anime/101812,7.65,"{'arithmeticGeometricMean': 7.92, 'arithmeticMean': 7.92, 'median': 7.92}",7.65
Made in Abyss: Mezameru Shinpi,0/1,Movie,6.93,7.2,"Adventure, Drama, Fantasy, Mystery",,https://myanimelist.net/anime/36884/Made_in_Abyss_Movie_3__Fukaki_Tamashii_no_Reimei,FAILED_LOOKUP,,,
Blue Orchestra,0/24,TV,6.93,7.7,"Music, School, Slice of Life",,https://myanimelist.net/anime/51614,https://anilist.co/anime/147369,7.18,"{'arithmeticGeometricMean': 7.150336907859855, 'arithmeticMean': 7.153471243042672, 'median': 7.2}",7.18
